4,0,3488,3621,4299,4661,4764,6988,5408,3083,0,4087,0,5437,0,0
4,1,3488,3621,4250,4661,5025,5249,5276,3309,0,7372,0,8347,0,0
4,2,3488,3621,4250,4661,5025,5249,5276,7595,0,16774,0,11083,0,0
4,3,3488,3621,4250,4661,5025,5249,5276,2956,0,7357,0,5297,0,0
